TICKER,OFTIC,MEASURE,FISCALP,anndats,actual,suescore
0070,RDUS,EPS,ANN,2019-02-28,-4.88,1.90003
0070,RDUS,EPS,ANN,2020-02-27,-2.89,0.24657
0070,RDUS,EPS,ANN,2021-02-25,-2.35,-0.43493
0070,RDUS,EPS,ANN,2022-02-24,-1.49,-0.79781
0073,TCPI,EPS,ANN,2015-04-15,0.57,-3.04644
0074,ADPT,EPS,ANN,2015-02-19,0.04,2.07992
0074,ADPT,EPS,ANN,2016-02-24,1.37,1.02882
0075,AMPH,EPS,ANN,2015-03-24,-0.12,0.70711
0075,AMPH,EPS,ANN,2016-03-14,0.06,2.26133
0075,AMPH,EPS,ANN,2017-03-13,0.49,0.17921
0075,AMPH,EPS,ANN,2018-03-12,0.38,0.85115
0075,AMPH,EPS,ANN,2019-03-12,0.21,0.5
0075,AMPH,EPS,ANN,2020-03-12,0.36,0.26057
0075,AMPH,EPS,ANN,2021-03-15,0.64,0.91286
0075,AMPH,EPS,ANN,2022-03-10,1.37,3.81722
0075,AMPH,EPS,ANN,2023-02-28,1.97,13.67396
0075,AMPH,EPS,ANN,2024-02-29,3.32,-0.68843
0076,MTLS,EPS,ANN,2015-03-04,0.05,-0.2045
0076,MTLS,EPS,ANN,2016-03-02,-0.06,1.18556
0076,MTLS,EPS,ANN,2017-02-24,-0.06,0.13195
0076,MTLS,EPS,ANN,2018-03-06,-0.02,1.64993
0076,MTLS,EPS,ANN,2019-03-06,0.06,0.12372
0076,MTLS,EPS,ANN,2020-03-04,0.03,-1.1547
0076,MTLS,EPS,ANN,2021-03-09,-0.1,-0.30266
0076,MTLS,EPS,ANN,2022-03-03,0.23,1.0235
0076,MTLS,EPS,ANN,2023-02-14,-0.04,-2.4434
0076,MTLS,EPS,ANN,2024-02-21,0.11,-1.76778
0077,XNET,EPS,ANN,2015-03-11,-0.61,-102.53147
0079,NEP,EPS,ANN,2015-02-20,0.16,-5.5924
0079,NEP,EPS,ANN,2016-01-28,0.46,-1.10338
0079,NEP,EPS,ANN,2017-01-27,-1.57,-13.00369
0079,NEP,EPS,ANN,2018-01-26,0.66,-0.57771
0079,NEP,EPS,ANN,2019-01-25,2.91,-0.23038
0079,NEP,EPS,ANN,2020-01-24,-1.51,-0.67083
0079,NEP,EPS,ANN,2021-01-26,-0.81,-0.03981
0079,NEP,EPS,ANN,2022-01-25,1.77,-0.81784
0079,NEP,EPS,ANN,2023-01-25,5.62,0.81837
0079,NEP,EPS,ANN,2024-01-25,2.18,0.34858
007W,PME,EPS,ANN,2015-03-10,1.08,
007X,SERV,EPS,ANN,2015-02-26,1.47,0.98424
007X,SERV,EPS,ANN,2016-02-25,1.8,0.65491
007X,SERV,EPS,ANN,2017-02-23,2.04,2.46037
007X,SERV,EPS,ANN,2018-02-27,2.11,0.80702
007X,SERV,EPS,ANN,2019-02-26,0.95,-70.1084
007X,SERV,EPS,ANN,2020-02-27,1.35,1.07153
007X,TMX,EPS,ANN,2021-02-25,0.95,3.77778
007X,TMX,EPS,ANN,2022-03-01,1.43,-0.64907
0080,PGN,EPS,ANN,2015-02-19,4.07,1.97287
0080,PGNPQ,EPS,ANN,2017-03-10,-2.38,
008A,SAGE,EPS,ANN,2015-02-27,-1.67,1.79703
008A,SAGE,EPS,ANN,2016-02-24,-3.4,-0.69869
008A,SAGE,EPS,ANN,2017-02-23,-4.75,-2.4432
008A,SAGE,EPS,ANN,2018-02-22,-7.09,2.07232
008A,SAGE,EPS,ANN,2019-02-19,-8.08,-0.66822
008A,SAGE,EPS,ANN,2020-02-27,-13.38,1.81067
008A,SAGE,EPS,ANN,2021-02-24,11.43,3.7405
008A,SAGE,EPS,ANN,2022-02-24,-7.8,0.12031
008A,SAGE,EPS,ANN,2023-02-16,-8.98,-0.48381
008A,SAGE,EPS,ANN,2024-02-14,-10.31,-0.78292
008C,MBLY,EPS,ANN,2015-02-26,0.21,3.61827
008C,MBLY,EPS,ANN,2016-02-24,0.48,2.22944
008C,MBLY,EPS,ANN,2017-02-22,0.73,4.55182
008I,CLTX,EPS,ANN,2015-02-12,-360,
008I,AKTX,EPS,ANN,2017-03-31,-40,-0.04714
008I,AKTX,EPS,ANN,2018-03-21,-60,-1.2718
008I,AKTX,EPS,ANN,2019-04-23,-21.6,
008I,AKTX,EPS,ANN,2020-03-31,-18.6,-0.87957
008I,AKTX,EPS,ANN,2021-04-20,-0.2,
008I,AKTX,EPS,ANN,2023-05-01,0,
008J,TSQ,EPS,ANN,2015-03-16,1.73,23.61759
008J,TSQ,EPS,ANN,2016-02-26,0.41,0.24939
008J,TSQ,EPS,ANN,2017-03-13,0.85,-2.52413
008J,TSQ,EPS,ANN,2018-03-13,0.7,-0.41863
008J,TSQ,EPS,ANN,2019-03-12,1.5,
008J,TSQ,EPS,ANN,2020-06-09,1.551,17.52951
008J,TSQ,EPS,ANN,2021-03-16,0.28,
008J,TSQ,EPS,ANN,2022-03-10,1.23,
008J,TSQ,EPS,ANN,2023-03-09,0.68,-4.04978
008J,TSQ,EPS,ANN,2024-03-15,-2.68,-2.24989
008U,OEC,EPS,ANN,2015-03-04,0.88,2.26405
008U,OEC,EPS,ANN,2016-03-03,1.2,0.27872
008U,OEC,EPS,ANN,2017-02-23,1.35,2.25126
008U,OEC,EPS,ANN,2018-02-22,1.44,0.55832
008U,OEC,EPS,ANN,2019-03-07,2.21,1.01305
008U,OEC,EPS,ANN,2020-02-20,1.87,0.76923
008U,OEC,EPS,ANN,2021-02-18,1.04,0.24071
008U,OEC,EPS,ANN,2022-02-17,1.73,-3.15368
008U,OEC,EPS,ANN,2023-02-16,1.96,3.16798
008U,OEC,EPS,ANN,2024-02-14,1.92,-2.31416
008Y,BUR,EPS,ANN,2016-06-27,-0.18,0
008Y,BUROF,EPS,ANN,2020-06-29,-0.05,
008Y,BRCN,EPS,ANN,2021-06-29,-0.04,
008Y,BRCN,EPS,ANN,2022-06-27,-0.09,
0090,FCB,EPS,ANN,2015-01-29,0.83,-0.93561
0090,FCB,EPS,ANN,2016-01-25,1.88,0.45699
0090,FCB,EPS,ANN,2017-01-25,2.3,0.54277
0090,FCB,EPS,ANN,2018-01-23,2.85,3.5
0097,GNBC,EPS,ANN,2015-01-29,0.64,-0.97129
0097,GNBC,EPS,ANN,2016-01-29,0.67,-7.08112
0097,GNBC,EPS,ANN,2017-01-26,-0.02,1.63869
0097,GNBC,EPS,ANN,2018-01-25,1.2,1.15467
0098,WMS,EPS,ANN,2015-05-12,0.62,2.51662
0098,WMS,EPS,ANN,2016-06-07,0.67,0.12928
0098,WMS,EPS,ANN,2017-05-25,0.58,-5.77351
0098,WMS,EPS,ANN,2018-05-29,0.86,0.20739
0098,WMS,EPS,ANN,2019-05-23,1.22,0.59832
0098,WMS,EPS,ANN,2020-05-21,-3.21,-0.41552
0098,WMS,EPS,ANN,2021-05-20,2.59,-1.26736
0098,WMS,EPS,ANN,2022-05-19,3.15,-0.67347
0098,WMS,EPS,ANN,2023-05-18,6.08,1.30662
0098,WMS,EPS,ANN,2024-05-16,6.45,3.36108
009H,BNK,EPS,ANN,2015-01-28,0.61,1.17852
009H,BNK,EPS,ANN,2016-01-28,0.95,-2
009J,OTIC,EPS,ANN,2015-03-18,-5.46,-0.95519
009J,OTIC,EPS,ANN,2016-03-07,-2.57,0.75923
009J,OTIC,EPS,ANN,2017-03-02,-3.68,0.50171
009J,OTIC,EPS,ANN,2018-03-08,-2.97,0.66227
009J,OTIC,EPS,ANN,2019-03-04,-1.65,-0.2329
009J,OTIC,EPS,ANN,2020-02-27,-1.45,0.87924
009J,OTIC,EPS,ANN,2021-02-11,-1.1,0.60693
009J,OTIC,EPS,ANN,2022-02-28,-0.81,-1.38876
00A5,AMTX,EPS,ANN,2015-03-12,0.72,
00A5,AMTX,EPS,ANN,2017-03-07,-0.79,
00A5,AMTX,EPS,ANN,2018-03-29,-1.53,-3.81841
00A5,AMTX,EPS,ANN,2019-03-14,-1.63,
00A5,AMTX,EPS,ANN,2020-03-12,-1.75,
00A5,AMTX,EPS,ANN,2021-03-11,-1.74,-0.37435
00A5,AMTX,EPS,ANN,2022-03-10,-1.54,5.87016
00A5,AMTX,EPS,ANN,2023-03-09,-3.12,-2.1026
00A5,AMTX,EPS,ANN,2024-03-07,-1.22,-0.37749
00A8,BARZ,EPS,ANN,2015-04-15,-0.05,
00AI,WATT,EPS,ANN,2016-03-10,-41.4,-1.25959
00AI,WATT,EPS,ANN,2017-03-08,-52,-1.80086
00AI,WATT,EPS,ANN,2018-02-15,-46.2,1.1562
00AI,WATT,EPS,ANN,2019-02-27,-39.8,-0.50204
00AI,WATT,EPS,ANN,2021-02-25,-15,-10.6067
00AI,WATT,EPS,ANN,2022-02-24,-12.8,
00AI,WATT,EPS,ANN,2023-03-09,-5.8,0.70711
00AI,WATT,EPS,ANN,2024-03-28,-4.09,
00AO,W,EPS,ANN,2015-03-04,-1.02,1.81748
00AO,W,EPS,ANN,2016-02-25,-0.57,1.22862
00AO,W,EPS,ANN,2017-02-23,-1.67,4.2137
00AO,W,EPS,ANN,2018-02-22,-1.97,-1.01391
00AO,W,EPS,ANN,2019-02-22,-4.09,1.36374
00AO,W,EPS,ANN,2020-02-28,-8.03,-0.80758
00AO,W,EPS,ANN,2021-02-25,5.04,0.97687
00AO,W,EPS,ANN,2022-02-24,2.32,-0.94772
00AO,W,EPS,ANN,2023-02-23,-7.71,-0.56661
00AO,W,EPS,ANN,2024-02-22,-1.13,-0.14655
00AP,QSR,EPS,ANN,2015-02-17,-0.7,-60.10465
00AP,QSR,EPS,ANN,2016-02-16,1.18,2.64478
00AP,QSR,EPS,ANN,2017-02-13,1.58,0.54978
00AP,QSR,EPS,ANN,2018-02-12,2.1,1.96891
00AP,QSR,EPS,ANN,2019-02-11,2.63,0.01368
00AP,QSR,EPS,ANN,2020-02-10,2.72,0.73115
00AP,QSR,EPS,ANN,2021-02-11,2.03,-3.32819
00AP,QSR,EPS,ANN,2022-02-15,2.82,1.81106
00AP,QSR,EPS,ANN,2023-02-14,3.14,-0.24853
00AP,QSR,EPS,ANN,2024-02-13,3.24,-0.1176
00AW,SGNL,EPS,ANN,2015-03-30,-787.5,
00AW,SGNL,EPS,ANN,2016-03-16,-315,2.1213
00AW,MGEN,EPS,ANN,2018-03-14,-20.7,-0.12161
00AW,MGEN,EPS,ANN,2019-03-13,-16.5,-2.12421
00AW,MGEN,EPS,ANN,2020-03-11,-20.1,-0.53935
00AW,VRDN,EPS,ANN,2021-03-25,-11.48,-41.73731
00AW,VRDN,EPS,ANN,2022-03-10,-6.68,-0.58429
00AW,VRDN,EPS,ANN,2023-03-08,-4.05,-2.42824
00AW,VRDN,EPS,ANN,2024-02-27,-5.31,-2.4856
00B1,TKAI,EPS,ANN,2015-03-12,-583.2,-0.05881
00B1,TKAI,EPS,ANN,2016-03-10,-325.62,-0.11244
00B1,TKAI,EPS,ANN,2017-03-03,-272.16,0.82177
00B1,NVUS,EPS,ANN,2018-04-02,-41.4,
00B1,NVUS,EPS,ANN,2019-03-28,-28.08,-3.18201
00B1,NVUS,EPS,ANN,2020-03-17,-21.6,
00B1,ELDN,EPS,ANN,2021-03-30,-15.72,-0.76096
00B1,ELDN,EPS,ANN,2022-03-24,-2.33,3.07132
00B1,ELDN,EPS,ANN,2023-03-30,-2.76,-0.04695
00B1,ELDN,EPS,ANN,2024-03-28,-1.64,2.06408
00BG,CYBR,EPS,ANN,2015-02-12,0.53,13.0816
00BG,CYBR,EPS,ANN,2016-02-11,1,14.63656
00BG,CYBR,EPS,ANN,2017-02-09,1.26,7.08873
00BG,CYBR,EPS,ANN,2018-02-15,1.16,8.60803
00BG,CYBR,EPS,ANN,2019-02-14,2.06,40.53524
00BG,CYBR,EPS,ANN,2020-02-12,2.77,5.38031
00BG,CYBR,EPS,ANN,2021-02-11,2.05,5.58202
00BG,CYBR,EPS,ANN,2022-02-10,0.33,3.20435
00BG,CYBR,EPS,ANN,2023-02-09,-0.44,1.10078
00BG,CYBR,EPS,ANN,2024-02-08,1.12,11.24448
00BV,AAC,EPS,ANN,2015-02-24,0.45,3.87645
00BV,AAC,EPS,ANN,2016-02-23,0.97,5.52232
00BV,AAC,EPS,ANN,2017-02-27,0.71,-0.59604
00BV,AAC,EPS,ANN,2018-02-21,0.6,6.01044
00BV,AAC,EPS,ANN,2019-04-16,-1.06,-20.30426
00BW,CALA,EPS,ANN,2015-03-26,-93.4,0.50621
00BW,CALA,EPS,ANN,2016-03-15,-36.2,2.36553
00BW,CALA,EPS,ANN,2017-03-16,-39,1.23574
00BW,CALA,EPS,ANN,2018-03-08,-16.8,-1.70014
00BW,CALA,EPS,ANN,2019-03-07,-29.8,-0.29617
00BW,CALA,EPS,ANN,2020-03-11,-38,-0.2585
00BW,CALA,EPS,ANN,2021-03-16,-26.2,-0.15484
00BW,CALA,EPS,ANN,2022-03-31,-17.4,-0.05008
00BX,FMSA,EPS,ANN,2015-03-23,1.07,-1.40314
00BX,FMSA,EPS,ANN,2016-03-10,0.06,-0.40606
00BX,FMSA,EPS,ANN,2017-03-09,-0.28,1.80488
00BX,FMSA,EPS,ANN,2018-03-08,0.25,-2.32514
00BY,DERM,EPS,ANN,2015-03-25,-4.96,-4.00047
00BY,DERM,EPS,ANN,2016-03-03,-2.93,-2.09477
00BY,DERM,EPS,ANN,2017-02-28,-2.7,3.57143
00BY,DERM,EPS,ANN,2018-02-22,-7.48,-1.16688
00BY,DERM,EPS,ANN,2019-02-26,-5.27,-0.02937
00C5,SFS,EPS,ANN,2015-03-18,0.73,2.42628
00C5,SFS,EPS,ANN,2016-03-09,0.73,2.38619
00C5,SFS,EPS,ANN,2017-03-08,0.54,-0.01099
00C5,SFS,EPS,ANN,2018-03-14,0.45,2.11691
00C5,SFS,EPS,ANN,2019-03-13,0.42,-6.24748
00C6,KEYS,EPS,ANN,2014-11-17,2.79,0.12402
00C6,KEYS,EPS,ANN,2015-11-19,2.52,3.91665
00C6,KEYS,EPS,ANN,2016-11-17,2.43,0.16609
00C6,KEYS,EPS,ANN,2017-12-06,2.53,4.54596
00C6,KEYS,EPS,ANN,2018-11-20,3.24,4.54873
00C6,KEYS,EPS,ANN,2019-11-26,4.72,10.13234
00C6,KEYS,EPS,ANN,2020-11-18,4.85,12.2095
00C6,KEYS,EPS,ANN,2021-11-22,6.23,8.81904
00C6,KEYS,EPS,ANN,2022-11-17,7.63,9.06189
00C6,KEYS,EPS,ANN,2023-11-20,8.33,4.94171
00C9,PLAY,EPS,ANN,2015-04-07,0.76,0.82079
00C9,PLAY,EPS,ANN,2016-03-29,1.52,11.35747
00C9,PLAY,EPS,ANN,2017-03-28,2.1,2.09217
00C9,PLAY,EPS,ANN,2018-04-03,2.6,0.24174
00C9,PLAY,EPS,ANN,2019-04-02,2.93,2.75779
00C9,PLAY,EPS,ANN,2020-04-02,2.94,2.92833
00C9,PLAY,EPS,ANN,2021-03-31,-4.75,0.52796
00C9,PLAY,EPS,ANN,2022-03-28,2.21,-1.41527
00C9,PLAY,EPS,ANN,2023-03-28,2.79,0.06618
00C9,PLAY,EPS,ANN,2024-04-02,2.88,-2.45212
00CB,DM,EPS,ANN,2015-02-06,0.15,-6.02495
00CB,DM,EPS,ANN,2016-02-02,1.08,1.02348
00CB,DM,EPS,ANN,2017-02-01,1.3,2.60697
00CB,DM,EPS,ANN,2018-01-29,1.35,-1.70079
00CC,KE,EPS,ANN,2016-08-03,0.77,
00CC,KE,EPS,ANN,2020-08-18,1.1,
00CC,KE,EPS,ANN,2021-08-04,2.23,
00CC,KE,EPS,ANN,2022-08-04,1.2,-2.12131
00CC,KE,EPS,ANN,2023-08-16,2.22,1.87081
00CC,KE,EPS,ANN,2024-08-13,1.42,-2.35391
00CL,CHRS,EPS,ANN,2015-03-23,-10.64,-3.94471
00CL,CHRS,EPS,ANN,2016-02-29,-6.01,1.39185
00CL,CHRS,EPS,ANN,2017-03-13,-3.04,0.09119
00CL,CHRS,EPS,ANN,2018-03-08,-4.48,0.40019
00CL,CHRS,EPS,ANN,2019-02-28,-3.22,-1.32866
00CL,CHRS,EPS,ANN,2020-02-27,1.23,-1.40335
00CL,CHRS,EPS,ANN,2021-02-24,1.62,-0.49509
00CL,CHRS,EPS,ANN,2022-02-17,-1.17,0.30732
00CL,CHRS,EPS,ANN,2023-03-06,-3.02,0.60612
00CL,CHRS,EPS,ANN,2024-03-13,-1.98,-1.1966
00CN,AVAL,EPS,ANN,2015-04-08,0.8,
00CN,AVAL,EPS,ANN,2016-04-01,0.64,1.14063
00CN,AVAL,EPS,ANN,2017-03-31,0.62,-2.91398
00CN,AVAL,EPS,ANN,2018-03-16,0.66,5.21552
00CN,AVAL,EPS,ANN,2019-03-16,0.88,3.055
00CN,AVAL,EPS,ANN,2020-04-06,0.83,-1.64993
00CN,AVAL,EPS,ANN,2021-05-20,0.58,1.34993
00CN,AVAL,EPS,ANN,2022-03-17,0.04,-19.96894
00CN,AVAL,EPS,ANN,2023-03-07,0.504,-0.05955
00CN,AVAL,EPS,ANN,2024-03-07,0.144,
00D3,ENVA,EPS,ANN,2015-02-03,3.4,
00D3,ENVA,EPS,ANN,2016-02-04,1.6,1.49278
00D3,ENVA,EPS,ANN,2017-02-02,0.97,-2.3094
00D3,ENVA,EPS,ANN,2018-02-01,1.37,1.74577
00D3,ENVA,EPS,ANN,2019-01-31,2.58,0.26111
00D3,ENVA,EPS,ANN,2020-01-29,4.08,0.52532
00D3,ENVA,EPS,ANN,2021-02-04,7.26,7.44455
00D3,ENVA,EPS,ANN,2022-02-03,7.57,9.30948
00D3,ENVA,EPS,ANN,2023-02-01,6.81,0.60751
00D3,ENVA,EPS,ANN,2024-01-30,6.85,2.37478
00D4,SNR,EPS,ANN,2015-02-26,-0.7,
00D4,SNR,EPS,ANN,2016-02-25,-1.08,-0.51745
00D4,SNR,EPS,ANN,2017-02-28,-1.04,
00D4,SNR,EPS,ANN,2018-02-23,-0.68,
00D4,SNR,EPS,ANN,2019-02-22,-0.91,
00D4,SNR,EPS,ANN,2020-02-27,-0.47,
00D4,SNR,EPS,ANN,2021-02-25,-0.08,
00DA,FSAM,EPS,ANN,2015-03-30,0.92,-0.05278
00DA,FSAM,EPS,ANN,2016-03-17,0.73,0.99433
00DA,FSAM,EPS,ANN,2017-03-21,0.66,
00DB,BOOT,EPS,ANN,2015-05-28,0.76,6.26118
00DB,BOOT,EPS,ANN,2016-05-18,0.69,-4.48588
00DB,BOOT,EPS,ANN,2017-06-01,0.55,-7.34844
00DB,BOOT,EPS,ANN,2018-05-15,0.77,5.51678
00DB,BOOT,EPS,ANN,2019-05-16,1.37,6.47177
00DB,BOOT,EPS,ANN,2020-05-20,1.67,-0.68967
00DB,BOOT,EPS,ANN,2021-05-12,2.01,6.15655
00DB,BOOT,EPS,ANN,2022-05-10,6.33,1.55784
00DB,BOOT,EPS,ANN,2023-05-17,5.62,1.6638
00DB,BOOT,EPS,ANN,2024-05-14,4.8,1.94091
00DD,SNC,EPS,ANN,2015-03-19,0.73,
00DD,SNC,EPS,ANN,2016-03-10,1.01,7.07114
00DD,SNC,EPS,ANN,2017-02-23,1.16,1.15079
00DJ,CRC,EPS,ANN,2015-02-19,16.7,-1.21197
00DJ,CRC,EPS,ANN,2016-02-29,-8.1,1.93191
00DJ,CRC,EPS,ANN,2017-02-16,-7.85,-0.54178
00DJ,CRC,EPS,ANN,2018-02-26,-4.4,0.71083
00DJ,CRC,EPS,ANN,2019-02-27,1.27,1.34791
00DJ,CRC,EPS,ANN,2020-02-26,1.4,0.78747
00DJ,CRC,EPS,ANN,2022-01-11,6.1,0.70711
00DJ,CRC,EPS,ANN,2023-02-24,4.95,-0.81062
00DJ,CRC,EPS,ANN,2024-02-27,5.13,0.27535
00DL,AM,EPS,ANN,2015-02-25,0.1,1.00825
00DL,AM,EPS,ANN,2016-02-24,0.73,1.28601
00DL,AM,EPS,ANN,2017-02-28,1.24,0.52786
00DL,AM,EPS,ANN,2018-02-13,1.4,-0.00955
00DL,AM,EPS,ANN,2019-02-13,1.8,2.56076
00DV,LMRK,EPS,ANN,2016-02-16,0.24,0.73853
00DV,LMRK,EPS,ANN,2017-02-23,0.41,26.87032
00DV,LMRK,EPS,ANN,2018-02-15,0.39,
00DV,LMRK,EPS,ANN,2019-02-20,3.97,-2.40415
00DV,LMRK,EPS,ANN,2020-02-27,0.33,-9.42818
00DV,LMRK,EPS,ANN,2021-02-24,0.65,0.58297
00DX,ABCW,EPS,ANN,2015-02-06,1.34,
00DX,ABCW,EPS,ANN,2016-01-29,5.1,
00E0,NAP,EPS,ANN,2015-01-27,0.13,-1.18789
00E0,NAP,EPS,ANN,2016-01-27,1.42,-0.04123
00E0,NAP,EPS,ANN,2017-01-25,1.19,-0.16378
00E0,NAP,EPS,ANN,2018-01-31,0.68,-1.87623
00EB,STOR,EPS,ANN,2015-02-26,0.61,2.59887
00EB,STOR,EPS,ANN,2016-02-23,0.68,0.90916
00EB,STOR,EPS,ANN,2017-02-23,0.84,1.6591
00EB,STOR,EPS,ANN,2018-02-22,0.9,-0.2357
00EB,STOR,EPS,ANN,2019-02-21,1.06,7.50491
00EB,STOR,EPS,ANN,2020-02-20,1.24,0.57636
00EB,STOR,EPS,ANN,2021-02-25,0.83,-0.8018
00EB,STOR,EPS,ANN,2022-02-23,0.99,3.76373
00EC,CAFN,EPS,ANN,2015-03-05,-13.8,0.70711
00EC,CAFN,EPS,ANN,2016-03-10,-6.6,
00EC,CAFN,EPS,ANN,2017-02-24,-1.24,
00ED,INNV,EPS,ANN,2015-03-31,-21,
00ED,INNV,EPS,ANN,2016-03-30,-8.4,
00ED,INNV,EPS,ANN,2019-04-01,-4.16,
00EF,LATX,EPS,ANN,2015-04-15,-0.37,
00EG,LC,EPS,ANN,2015-02-24,0.2,0.65156
00EG,LC,EPS,ANN,2016-02-11,0.7,0.41607
00EG,LC,EPS,ANN,2017-02-14,-0.5,0.51421
00EG,LC,EPS,ANN,2018-02-20,0,-1.41707
00EG,LC,EPS,ANN,2019-02-19,0.55,1.54132
00EG,LC,EPS,ANN,2020-02-18,0.02,1.96931
00EG,LC,EPS,ANN,2021-03-10,-1.53,0.41134
00EG,LC,EPS,ANN,2022-01-26,0.18,1.58213
00EG,LC,EPS,ANN,2023-01-25,1.41,0.1845
00EG,LC,EPS,ANN,2024-01-30,0.36,3.18051
00EH,ARTH,EPS,ANN,2016-12-05,-10,
00EH,ARTH,EPS,ANN,2017-11-15,-10,0.5773
00EH,ARTH,EPS,ANN,2018-12-18,-6,
00EH,ARTH,EPS,ANN,2019-11-19,-6,0.70711
00EH,ARTH,EPS,ANN,2020-12-11,-4,0.5773
00EH,ARTH,EPS,ANN,2022-12-28,-4,
00EH,ARTH,EPS,ANN,2024-02-15,-2.27,
00EI,CNV,EPS,ANN,2015-01-28,-0.08,-0.43095
00EI,CNV,EPS,ANN,2016-02-24,-0.5,-2.70306
00EI,CNV,EPS,ANN,2017-02-23,-0.11,1.7812
00EJ,EVTI,EPS,ANN,2015-04-14,-0.96,
00EX,AINC,EPS,ANN,2015-02-26,-8.32,
00EX,AINC,EPS,ANN,2016-02-25,5.82,
00EX,AINC,EPS,ANN,2017-02-23,5.67,
00EX,AINC,EPS,ANN,2018-03-01,6.74,-3.77127
00EX,AINC,EPS,ANN,2019-02-28,8.01,198.69891
00EX,AINC,EPS,ANN,2020-02-25,7.07,-0.33082
00EX,AINC,EPS,ANN,2021-02-25,2.29,
00EX,AINC,EPS,ANN,2022-02-24,5.2,
00EX,AINC,EPS,ANN,2023-03-17,6.88,
00EY,JUNO,EPS,ANN,2015-03-18,-7.24,-7.26161
00EY,JUNO,EPS,ANN,2016-02-29,-1.72,-0.60375
00EY,JUNO,EPS,ANN,2017-03-01,-2.65,-0.41165
00EY,JUNO,EPS,ANN,2018-03-01,-4.1,-0.69873
00FF,JRVR,EPS,ANN,2015-02-18,2.03,2.1996
00FF,JRVR,EPS,ANN,2016-02-17,2.08,-0.36902
00FF,JRVR,EPS,ANN,2017-02-15,2.39,3.83345
00FF,JRVR,EPS,ANN,2018-02-22,1.57,-8.99875
00FF,JRVR,EPS,ANN,2019-02-21,2.33,-2.07171
00FF,JRVR,EPS,ANN,2020-02-20,1.4,0.1254
00FF,JRVR,EPS,ANN,2021-02-25,0.69,-0.48256
00FF,JRVR,EPS,ANN,2022-02-28,-5.27,-4.0201
00FF,JRVR,EPS,ANN,2023-02-27,1.85,1.51172
00FF,JRVR,EPS,ANN,2024-02-28,1.33,-6.28384
00FR,RMP,EPS,ANN,2015-03-12,0.05,-1.48182
00FR,RMP,EPS,ANN,2016-02-24,0.76,-1.91072
00FR,RMP,EPS,ANN,2017-02-22,1.5,2.81945
00FR,RMP,EPS,ANN,2018-02-15,1.66,0.13651
00GC,MPG,EPS,ANN,2015-03-12,1.31,-4.17865
00GC,MPG,EPS,ANN,2016-02-25,1.8,-5.05271
00GC,MPG,EPS,ANN,2017-02-24,1.52,-3.62222
00GG,JASN,EPS,ANN,2016-03-01,0.19,1.71728
00GG,JASN,EPS,ANN,2017-03-02,-0.24,-0.11165
00GG,JASN,EPS,ANN,2018-03-01,0.05,
00GG,JASN,EPS,ANN,2019-03-05,-0.46,
00HK,ICBK,EPS,ANN,2016-01-20,1.82,2.12134
00HK,ICBK,EPS,ANN,2017-01-19,1.61,0.35356
00HK,ICBK,EPS,ANN,2018-01-18,1.64,-0.42427
00HK,ICBK,EPS,ANN,2019-02-11,2.04,-5.93363
00HK,ICBK,EPS,ANN,2020-01-23,2.36,-0.99186
00HK,ICBK,EPS,ANN,2021-01-21,0.84,4.5758
00HM,PN,EPS,ANN,2015-03-16,0.18,-0.87289
00HM,PN,EPS,ANN,2016-02-24,0.75,-2.21538
00HM,PN,EPS,ANN,2017-03-14,0.33,-5.05182
00I0,BOX,EPS,ANN,2015-03-11,-8.13,4.44844
00I0,BOX,EPS,ANN,2016-03-09,-1.12,4.35864
00I0,BOX,EPS,ANN,2017-03-01,-0.56,1.64668
00I0,BOX,EPS,ANN,2018-02-28,-0.43,1.45039
00I0,BOX,EPS,ANN,2019-02-27,-0.12,6.86046
00I0,BOX,EPS,ANN,2020-02-26,0.03,5.08727
00I0,BOX,EPS,ANN,2021-03-02,0.7,5.40229
00I0,BOX,EPS,ANN,2022-03-02,0.85,0.62125
00I0,BOX,EPS,ANN,2023-03-01,1.2,1.69
00I0,BOX,EPS,ANN,2024-03-05,1.46,6.6422
00I2,EURN,EPS,ANN,2016-01-28,2.22,-0.55832
00I2,EURN,EPS,ANN,2017-01-26,1.29,0.73072
00I2,EURN,EPS,ANN,2018-01-25,-0.09,0.11364
00I2,EURN,EPS,ANN,2019-01-24,-0.57,1.75943
00I2,EURN,EPS,ANN,2020-01-30,0.55,1.35062
00I2,EURN,EPS,ANN,2021-02-04,2.25,-0.14546
00I2,EURN,EPS,ANN,2022-02-03,-1.68,0.00918
00I2,EURN,EPS,ANN,2023-02-02,1,1.5626
00I2,EURN,EPS,ANN,2024-02-01,4.27,7.22917
00I7,LENS,EPS,ANN,2015-03-31,-1.71,
00I7,LENS,EPS,ANN,2016-03-28,-1.4,
00I7,LENS,EPS,ANN,2017-03-29,-1.18,
00I9,ASND,EPS,ANN,2016-04-14,-1.54,2.88511
00I9,ASND,EPS,ANN,2017-03-22,-2.85,-0.31025
00I9,ASND,EPS,ANN,2018-03-28,-3.68,-0.78788
00I9,ASND,EPS,ANN,2019-04-03,-3.17,1.833
00I9,ASND,EPS,ANN,2020-04-02,-4.69,-0.94067
00I9,ASND,EPS,ANN,2021-03-10,-8.28,-2.3073
00I9,ASND,EPS,ANN,2022-03-02,-7,1.16022
00I9,ASND,EPS,ANN,2023-02-16,-10.4,-1.199
